sgetrf_nopiv	2	2359296	c5fba424	93.527816000
sgemm	6	7077888	19cb29ef	43.532984000
sgemm	3	7077888	19cb29ef	37.075868000
sgemm	0	7077888	19cb29ef	97.836147000
strsm	6	4718592	5f1ae26e	97.290709000
sgemm	1	7077888	19cb29ef	204.419852000
sgemm	0	7077888	19cb29ef	22.331100000
sgemm	7	7077888	19cb29ef	241.429903000
sgemm	3	7077888	19cb29ef	126.345992000
sgemm	5	7077888	19cb29ef	319.665297000
sgemm	4	7077888	19cb29ef	182.992599000
sgemm	7	7077888	19cb29ef	74.144227000
sgemm	6	7077888	19cb29ef	96.415984000
sgemm	4	7077888	19cb29ef	54.331438000
sgemm	0	7077888	19cb29ef	74.152428000
sgemm	5	7077888	19cb29ef	54.654138000
sgemm	0	7077888	19cb29ef	59.916956000
sgemm	3	7077888	19cb29ef	114.273623000
sgemm	1	7077888	19cb29ef	134.082308000
sgemm	4	7077888	19cb29ef	59.906736000
sgemm	0	7077888	19cb29ef	92.663614000
sgemm	5	7077888	19cb29ef	152.312339000
sgemm	7	7077888	19cb29ef	152.635298000
sgemm	6	7077888	19cb29ef	152.638240000
sgemm	1	7077888	19cb29ef	92.698106000
sgemm	4	7077888	19cb29ef	92.725027000
sgemm	3	7077888	19cb29ef	109.287253000
sgemm	1	7077888	19cb29ef	44.982680000
sgemm	4	7077888	19cb29ef	44.957721000
sgemm	4	7077888	19cb29ef	54.611420000
sgemm	7	7077888	19cb29ef	99.617923000
sgemm	6	7077888	19cb29ef	99.612055000
sgemm	5	7077888	19cb29ef	133.906996000
sgemm	0	7077888	19cb29ef	133.971465000
sgemm	1	7077888	19cb29ef	134.082043000
sgemm	3	7077888	19cb29ef	162.496039000
sgemm	4	7077888	19cb29ef	79.449007000
sgemm	4	7077888	19cb29ef	71.843951000
sgemm	7	7077888	19cb29ef	151.333241000
sgemm	1	7077888	19cb29ef	71.863267000
sgemm	6	7077888	19cb29ef	151.325956000
sgemm	3	7077888	19cb29ef	108.436096000
sgemm	0	7077888	19cb29ef	153.553724000
sgemm	5	7077888	19cb29ef	153.553673000
sgemm	4	7077888	19cb29ef	82.265876000
sgemm	5	7077888	19cb29ef	45.788178000
sgemm	4	7077888	19cb29ef	62.702492000
sgemm	6	7077888	19cb29ef	144.987836000
sgemm	1	7077888	19cb29ef	138.415154000
sgemm	7	7077888	19cb29ef	144.988175000
sgemm	3	7077888	19cb29ef	146.895478000
sgemm	5	7077888	19cb29ef	101.075902000
sgemm	1	7077888	19cb29ef	66.550342000
sgemm	4	7077888	19cb29ef	66.550440000
sgemm	7	7077888	19cb29ef	98.625086000
sgemm	1	7077888	19cb29ef	32.051092000
sgemm	5	7077888	19cb29ef	121.764665000
sgemm	4	7077888	19cb29ef	93.656933000
sgemm	7	7077888	19cb29ef	61.583602000
sgemm	1	7077888	19cb29ef	61.592570000
sgemm	0	7077888	19cb29ef	268.695735000
sgemm	3	7077888	19cb29ef	137.393199000
sgemm	6	7077888	19cb29ef	175.858203000
sgemm	7	7077888	19cb29ef	15.624982000
sgemm	0	7077888	19cb29ef	42.456241000
sgemm	1	7077888	19cb29ef	42.432737000
sgemm	3	7077888	19cb29ef	88.809217000
sgemm	5	7077888	19cb29ef	104.468940000
sgemm	0	7077888	19cb29ef	62.146089000
sgemm	7	7077888	19cb29ef	113.511027000
sgemm	6	7077888	19cb29ef	124.504320000
sgemm	5	7077888	19cb29ef	102.711626000
sgemm	0	7077888	19cb29ef	102.565851000
sgemm	3	7077888	19cb29ef	102.714437000
sgemm	6	7077888	19cb29ef	67.039130000
sgemm	7	7077888	19cb29ef	78.044484000
sgemm	1	7077888	19cb29ef	164.734791000
sgemm	4	7077888	19cb29ef	216.519810000
sgemm	1	7077888	19cb29ef	14.837714000
sgemm	0	7077888	19cb29ef	15.678548000
sgemm	7	7077888	19cb29ef	27.148638000
sgemm	1	7077888	19cb29ef	71.812711000
sgemm	0	7077888	19cb29ef	70.974269000
sgemm	7	7077888	19cb29ef	59.479091000
sgemm	3	7077888	19cb29ef	110.286007000
sgemm	6	7077888	19cb29ef	110.286097000
sgemm	1	7077888	19cb29ef	86.892131000
sgemm	6	7077888	19cb29ef	63.304722000
sgemm	4	7077888	19cb29ef	164.274831000
sgemm	5	7077888	19cb29ef	173.350003000
sgemm	0	7077888	19cb29ef	86.545993000
sgemm	7	7077888	19cb29ef	119.807129000
sgemm	3	7077888	19cb29ef	96.230557000
sgemm	5	7077888	19cb29ef	58.470368000
sgemm	1	7077888	19cb29ef	117.365408000
sgemm	6	7077888	19cb29ef	117.381590000
sgemm	7	7077888	19cb29ef	84.493889000
sgemm	0	7077888	19cb29ef	182.134760000
sgemm	5	7077888	19cb29ef	123.651714000
sgemm	6	7077888	19cb29ef	64.737355000
sgemm	1	7077888	19cb29ef	64.749052000
sgemm	7	7077888	19cb29ef	86.618966000
sgemm	4	7077888	19cb29ef	204.037222000
strsm	1	4718592	5f1ae26e	81.459737000
sgemm	3	7077888	19cb29ef	231.532391000
sgemm	0	7077888	19cb29ef	82.236889000
sgemm	6	7077888	19cb29ef	82.237493000
strsm	4	4718592	5f1ae26e	61.841658000
sgemm	7	7077888	19cb29ef	101.306342000
sgemm	0	7077888	19cb29ef	48.587530000
sgemm	7	7077888	19cb29ef	7.654238000
sgemm	6	7077888	19cb29ef	48.584315000
sgemm	1	7077888	19cb29ef	48.518126000
strsm	5	4718592	5f1ae26e	130.855857000
sgemm	7	7077888	19cb29ef	53.725000000
sgemm	1	7077888	19cb29ef	53.616941000
sgemm	0	7077888	19cb29ef	53.725142000
sgemm	6	7077888	19cb29ef	53.725015000
sgemm	3	7077888	19cb29ef	102.343400000
sgemm	4	7077888	19cb29ef	100.830541000
sgemm	6	7077888	19cb29ef	15.178433000
sgemm	5	7077888	19cb29ef	68.835752000
sgemm	1	7077888	19cb29ef	15.213272000
sgemm	3	7077888	19cb29ef	72.141030000
sgemm	1	7077888	19cb29ef	56.936106000
sgemm	0	7077888	19cb29ef	72.134561000
sgemm	6	7077888	19cb29ef	56.952088000
sgemm	5	7077888	19cb29ef	56.964675000
sgemm	5	7077888	19cb29ef	14.590092000
sgemm	7	7077888	19cb29ef	86.765446000
sgemm	4	7077888	19cb29ef	86.764705000
sgemm	0	7077888	19cb29ef	15.325893000
sgemm	6	7077888	19cb29ef	25.982344000
sgemm	5	7077888	19cb29ef	84.498733000
sgemm	4	7077888	19cb29ef	84.498323000
sgemm	6	7077888	19cb29ef	73.106804000
sgemm	3	7077888	19cb29ef	99.110714000
sgemm	0	7077888	19cb29ef	83.784554000
sgemm	1	7077888	19cb29ef	98.544619000
sgemm	7	7077888	19cb29ef	84.709422000
sgemm	4	7077888	19cb29ef	61.408409000
sgemm	6	7077888	19cb29ef	62.777886000
sgemm	3	7077888	19cb29ef	62.776691000
sgemm	5	7077888	19cb29ef	62.759683000
sgemm	1	7077888	19cb29ef	62.786305000
sgemm	0	7077888	19cb29ef	62.798539000
sgemm	1	7077888	19cb29ef	86.361831000
sgemm	6	7077888	19cb29ef	86.361948000
sgemm	3	7077888	19cb29ef	86.362183000
sgemm	4	7077888	19cb29ef	86.342586000
sgemm	5	7077888	19cb29ef	86.356610000
sgemm	7	7077888	19cb29ef	148.984139000
sgemm	0	7077888	19cb29ef	131.685175000
sgemm	3	7077888	19cb29ef	45.275602000
sgemm	5	7077888	19cb29ef	45.297966000
sgemm	6	7077888	19cb29ef	45.300581000
sgemm	1	7077888	19cb29ef	40.814329000
sgemm	7	7077888	19cb29ef	45.304898000
sgemm	4	7077888	19cb29ef	45.319157000
sgemm	3	7077888	19cb29ef	66.015388000
sgemm	6	7077888	19cb29ef	73.176392000
sgemm	4	7077888	19cb29ef	73.172524000
sgemm	1	7077888	19cb29ef	72.250516000
sgemm	7	7077888	19cb29ef	73.183713000
sgemm	0	7077888	19cb29ef	73.167098000
sgemm	7	7077888	19cb29ef	94.559497000
sgemm	5	7077888	19cb29ef	167.777584000
sgemm	0	7077888	19cb29ef	94.584098000
sgemm	6	7077888	19cb29ef	94.584057000
sgemm	3	7077888	19cb29ef	135.114469000
sgemm	5	7077888	19cb29ef	40.521633000
sgemm	0	7077888	19cb29ef	40.519793000
sgemm	1	7077888	19cb29ef	161.051220000
sgemm	7	7077888	19cb29ef	66.457057000
sgemm	4	7077888	19cb29ef	161.034310000
sgemm	6	7077888	19cb29ef	66.454170000
sgemm	0	7077888	19cb29ef	25.910827000
sgemm	5	7077888	19cb29ef	63.236359000
sgemm	1	7077888	19cb29ef	45.071702000
sgemm	4	7077888	19cb29ef	45.055188000
strsm	6	4718592	5f1ae26e	45.074637000
sgemm	3	7077888	19cb29ef	70.998113000
sgemm	5	7077888	19cb29ef	7.747279000
sgemm	7	7077888	19cb29ef	45.084029000
sgemm	0	7077888	19cb29ef	75.129385000
sgemm	5	7077888	19cb29ef	30.033304000
sgemm	4	7077888	19cb29ef	30.041275000
sgemm	7	7077888	19cb29ef	31.025198000
sgemm	1	7077888	19cb29ef	53.356147000
sgemm	4	7077888	19cb29ef	25.193293000
sgemm	7	7077888	19cb29ef	89.979818000
sgemm	6	7077888	19cb29ef	120.937290000
sgemm	1	7077888	19cb29ef	66.502508000
sgemm	4	7077888	19cb29ef	65.747893000
sgemm	5	7077888	19cb29ef	90.972793000
sgemm	3	7077888	19cb29ef	121.031269000
sgemm	0	7077888	19cb29ef	106.815640000
sgemm	4	7077888	19cb29ef	15.857845000
sgemm	5	7077888	19cb29ef	16.119069000
sgemm	3	7077888	19cb29ef	29.823754000
sgemm	5	7077888	19cb29ef	72.365241000
sgemm	0	7077888	19cb29ef	72.648290000
sgemm	7	7077888	19cb29ef	88.493279000
sgemm	6	7077888	19cb29ef	88.496250000
sgemm	1	7077888	19cb29ef	79.328646000
sgemm	3	7077888	19cb29ef	58.641048000
sgemm	6	7077888	19cb29ef	27.292595000
sgemm	0	7077888	19cb29ef	27.291384000
sgemm	4	7077888	19cb29ef	99.974757000
strsm	1	4718592	5f1ae26e	47.002398000
sgemm	3	7077888	19cb29ef	60.050837000
strsm	0	4718592	5f1ae26e	32.950359000
strsm	4	4718592	5f1ae26e	33.205105000
sgemm	6	7077888	19cb29ef	34.122384000
sgemm	1	7077888	19cb29ef	26.859196000
sgemm	0	7077888	19cb29ef	58.786606000
sgemm	1	7077888	19cb29ef	45.124978000
sgemm	4	7077888	19cb29ef	58.528874000
sgemm	5	7077888	19cb29ef	119.143462000
sgemm	3	7077888	19cb29ef	59.479427000
sgemm	0	7077888	19cb29ef	65.687228000
sgemm	1	7077888	19cb29ef	65.680951000
strsm	7	4718592	5f1ae26e	184.831884000
sgemm	6	7077888	19cb29ef	123.417870000
sgemm	4	7077888	19cb29ef	65.713002000
sgemm	5	7077888	19cb29ef	73.103825000
sgemm	1	7077888	19cb29ef	7.755401000
sgemm	3	7077888	19cb29ef	73.057899000
sgemm	6	7077888	19cb29ef	31.051574000
sgemm	0	7077888	19cb29ef	31.680109000
sgemm	7	7077888	19cb29ef	42.385278000
sgemm	1	7077888	19cb29ef	60.066732000
sgemm	0	7077888	19cb29ef	36.840316000
sgemm	5	7077888	19cb29ef	129.860008000
sgemm	4	7077888	19cb29ef	137.259439000
sgemm	6	7077888	19cb29ef	106.184996000
sgemm	7	7077888	19cb29ef	94.760917000
sgemm	1	7077888	19cb29ef	69.415489000
sgemm	0	7077888	19cb29ef	69.526764000
sgemm	4	7077888	19cb29ef	45.383204000
sgemm	6	7077888	19cb29ef	45.382123000
sgemm	7	7077888	19cb29ef	45.383156000
sgemm	1	7077888	19cb29ef	45.383296000
sgemm	5	7077888	19cb29ef	36.248757000
sgemm	0	7077888	19cb29ef	44.585426000
sgemm	3	7077888	19cb29ef	190.535665000
sgemm	7	7077888	19cb29ef	16.015153000
sgemm	1	7077888	19cb29ef	16.923930000
sgemm	0	7077888	19cb29ef	28.521957000
sgemm	7	7077888	19cb29ef	78.577343000
sgemm	0	7077888	19cb29ef	66.058935000
sgemm	1	7077888	19cb29ef	77.666264000
sgemm	6	7077888	19cb29ef	94.603711000
sgemm	3	7077888	19cb29ef	78.989961000
sgemm	4	7077888	19cb29ef	94.614086000
sgemm	1	7077888	19cb29ef	90.283348000
sgemm	3	7077888	19cb29ef	90.283385000
sgemm	4	7077888	19cb29ef	90.276892000
sgemm	5	7077888	19cb29ef	177.409631000
sgemm	7	7077888	19cb29ef	123.913628000
sgemm	1	7077888	19cb29ef	35.014893000
sgemm	6	7077888	19cb29ef	125.335208000
sgemm	0	7077888	19cb29ef	125.307861000
sgemm	4	7077888	19cb29ef	100.920297000
sgemm	3	7077888	19cb29ef	100.920466000
sgemm	6	7077888	19cb29ef	65.880623000
sgemm	5	7077888	19cb29ef	100.896677000
sgemm	0	7077888	19cb29ef	97.137485000
sgemm	7	7077888	19cb29ef	97.137252000
sgemm	4	7077888	19cb29ef	56.856473000
sgemm	5	7077888	19cb29ef	80.204575000
sgemm	6	7077888	19cb29ef	80.407423000
sgemm	7	7077888	19cb29ef	70.891659000
sgemm	1	7077888	19cb29ef	239.106710000
sgemm	0	7077888	19cb29ef	141.954501000
sgemm	6	7077888	19cb29ef	92.773336000
sgemm	5	7077888	19cb29ef	92.985689000
sgemm	3	7077888	19cb29ef	168.532093000
sgemm	4	7077888	19cb29ef	141.003948000
sgemm	3	7077888	19cb29ef	24.619389000
sgemm	0	7077888	19cb29ef	42.998899000
sgemm	4	7077888	19cb29ef	85.094999000
sgemm	3	7077888	19cb29ef	85.477178000
sgemm	0	7077888	19cb29ef	67.281497000
sgemm	5	7077888	19cb29ef	110.298934000
sgemm	1	7077888	19cb29ef	110.304359000
sgemm	6	7077888	19cb29ef	137.129079000
sgemm	0	7077888	19cb29ef	37.000617000
sgemm	3	7077888	19cb29ef	49.601142000
sgemm	0	7077888	19cb29ef	33.799419000
sgemm	7	7077888	19cb29ef	288.699928000
sgemm	0	7077888	19cb29ef	36.834978000
sgemm	1	7077888	19cb29ef	172.239080000
sgemm	4	7077888	19cb29ef	172.783399000
sgemm	7	7077888	19cb29ef	64.908362000
sgemm	3	7077888	19cb29ef	122.779286000
sgemm	0	7077888	19cb29ef	64.789801000
sgemm	5	7077888	19cb29ef	254.110826000
sgemm	3	7077888	19cb29ef	89.331863000
sgemm	4	7077888	19cb29ef	89.331944000
sgemm	0	7077888	19cb29ef	110.499834000
sgemm	7	7077888	19cb29ef	125.034335000
sgemm	3	7077888	19cb29ef	35.830869000
sgemm	7	7077888	19cb29ef	37.622132000
sgemm	1	7077888	19cb29ef	162.685466000
sgemm	6	7077888	19cb29ef	308.130663000
sgemm	0	7077888	19cb29ef	51.960455000
sgemm	5	7077888	19cb29ef	80.845772000
sgemm	4	7077888	19cb29ef	101.764934000
sgemm	3	7077888	19cb29ef	65.925423000
sgemm	7	7077888	19cb29ef	36.730609000
sgemm	6	7077888	19cb29ef	48.084534000
sgemm	0	7077888	19cb29ef	61.034263000
strsm	5	4718592	5f1ae26e	120.109443000
sgemm	7	7077888	19cb29ef	83.379948000
sgemm	4	7077888	19cb29ef	91.697512000
sgemm	3	7077888	19cb29ef	119.783509000
sgemm	0	7077888	19cb29ef	94.239340000
sgemm	7	7077888	19cb29ef	42.612304000
sgemm	1	7077888	19cb29ef	162.765991000
sgemm	5	7077888	19cb29ef	60.574824000
sgemm	3	7077888	19cb29ef	32.586527000
sgemm	6	7077888	19cb29ef	132.719340000
sgemm	0	7077888	19cb29ef	64.723446000
sgemm	1	7077888	19cb29ef	65.236963000
sgemm	4	7077888	19cb29ef	107.874424000
sgemm	3	7077888	19cb29ef	47.191962000
sgemm	6	7077888	19cb29ef	47.205610000
sgemm	0	7077888	19cb29ef	16.447765000
sgemm	7	7077888	19cb29ef	106.336031000
sgemm	5	7077888	19cb29ef	95.376299000
sgemm	7	7077888	19cb29ef	7.067675000
sgemm	4	7077888	19cb29ef	48.162044000
sgemm	6	7077888	19cb29ef	48.157498000
sgemm	3	7077888	19cb29ef	92.685100000
sgemm	1	7077888	19cb29ef	99.822731000
sgemm	0	7077888	19cb29ef	98.855557000
sgemm	7	7077888	19cb29ef	67.099861000
sgemm	5	7077888	19cb29ef	67.106606000
sgemm	4	7077888	19cb29ef	82.950519000
sgemm	3	7077888	19cb29ef	38.440948000
sgemm	6	7077888	19cb29ef	82.945031000
sgemm	0	7077888	19cb29ef	53.703554000
sgemm	3	7077888	19cb29ef	37.735449000
sgemm	1	7077888	19cb29ef	69.069906000
sgemm	4	7077888	19cb29ef	37.737172000
sgemm	6	7077888	19cb29ef	37.738584000
sgemm	0	7077888	19cb29ef	7.842654000
sgemm	7	7077888	19cb29ef	53.604330000
sgemm	0	7077888	19cb29ef	23.899259000
sgemm	5	7077888	19cb29ef	77.509512000
sgemm	6	7077888	19cb29ef	24.365511000
sgemm	3	7077888	19cb29ef	85.419341000
sgemm	1	7077888	19cb29ef	85.437913000
sgemm	0	7077888	19cb29ef	61.515961000
sgemm	7	7077888	19cb29ef	85.441482000
sgemm	5	7077888	19cb29ef	61.538722000
sgemm	4	7077888	19cb29ef	85.195756000
sgemm	4	7077888	19cb29ef	43.907724000
sgemm	7	7077888	19cb29ef	43.916497000
sgemm	1	7077888	19cb29ef	43.894539000
sgemm	6	7077888	19cb29ef	105.009096000
sgemm	5	7077888	19cb29ef	43.920610000
sgemm	0	7077888	19cb29ef	43.918130000
sgemm	3	7077888	19cb29ef	42.462623000
sgemm	6	7077888	19cb29ef	15.376315000
sgemm	3	7077888	19cb29ef	37.868432000
sgemm	0	7077888	19cb29ef	37.875025000
sgemm	6	7077888	19cb29ef	22.481886000
sgemm	7	7077888	19cb29ef	37.892804000
sgemm	5	7077888	19cb29ef	99.668775000
sgemm	3	7077888	19cb29ef	70.392466000
sgemm	4	7077888	19cb29ef	100.330053000
sgemm	5	7077888	19cb29ef	8.604087000
sgemm	6	7077888	19cb29ef	70.385295000
sgemm	1	7077888	19cb29ef	108.284990000
sgemm	0	7077888	19cb29ef	70.398468000
sgemm	7	7077888	19cb29ef	70.392157000
sgemm	5	7077888	19cb29ef	28.685210000
sgemm	6	7077888	19cb29ef	28.687802000
sgemm	0	7077888	19cb29ef	73.955424000
sgemm	7	7077888	19cb29ef	76.511860000
sgemm	3	7077888	19cb29ef	76.523149000
strsm	3	4718592	5f1ae26e	38.091999000
strsm	1	4718592	5f1ae26e	114.381254000
strsm	6	4718592	5f1ae26e	81.424019000
sgemm	4	7077888	19cb29ef	114.621204000
strsm	0	4718592	5f1ae26e	40.671094000
strsm	5	4718592	5f1ae26e	85.933575000
strsm	7	4718592	5f1ae26e	68.259591000
sgemm	5	7077888	19cb29ef	30.142823000
sgemm	4	7077888	19cb29ef	30.250651000
sgemm	6	7077888	19cb29ef	30.723458000
sgemm	1	7077888	19cb29ef	37.020669000
sgemm	6	7077888	19cb29ef	25.826810000
sgemm	4	7077888	19cb29ef	36.041565000
sgemm	6	7077888	19cb29ef	23.500826000
sgemm	1	7077888	19cb29ef	48.504293000
sgemm	3	7077888	19cb29ef	157.041840000
sgemm	0	7077888	19cb29ef	157.153757000
sgemm	7	7077888	19cb29ef	141.432105000
sgemm	1	7077888	19cb29ef	88.704353000
sgemm	6	7077888	19cb29ef	98.943664000
sgemm	3	7077888	19cb29ef	21.985506000
sgemm	4	7077888	19cb29ef	112.833132000
sgemm	0	7077888	19cb29ef	56.473926000
sgemm	7	7077888	19cb29ef	49.998467000
sgemm	4	7077888	19cb29ef	42.483265000
sgemm	6	7077888	19cb29ef	42.482405000
sgemm	5	7077888	19cb29ef	191.399540000
sgemm	3	7077888	19cb29ef	42.488890000
sgemm	0	7077888	19cb29ef	7.673387000
sgemm	7	7077888	19cb29ef	23.809682000
sgemm	6	7077888	19cb29ef	23.809666000
sgemm	1	7077888	19cb29ef	66.350407000
sgemm	4	7077888	19cb29ef	61.699080000
sgemm	1	7077888	19cb29ef	37.870252000
sgemm	3	7077888	19cb29ef	85.491506000
sgemm	5	7077888	19cb29ef	86.296602000
sgemm	6	7077888	19cb29ef	85.534950000
sgemm	1	7077888	19cb29ef	47.637459000
sgemm	3	7077888	19cb29ef	24.552828000
sgemm	7	7077888	19cb29ef	137.588161000
sgemm	6	7077888	19cb29ef	52.023409000
sgemm	0	7077888	19cb29ef	161.403672000
sgemm	5	7077888	19cb29ef	75.454881000
sgemm	1	7077888	19cb29ef	85.149195000
sgemm	3	7077888	19cb29ef	84.198753000
sgemm	7	7077888	19cb29ef	137.815585000
sgemm	1	7077888	19cb29ef	104.698703000
sgemm	4	7077888	19cb29ef	237.531993000
sgemm	3	7077888	19cb29ef	104.689247000
sgemm	6	7077888	19cb29ef	185.638470000
sgemm	1	7077888	19cb29ef	48.265912000
sgemm	0	7077888	19cb29ef	186.111011000
sgemm	4	7077888	19cb29ef	48.283896000
sgemm	5	7077888	19cb29ef	185.806878000
sgemm	4	7077888	19cb29ef	28.227145000
sgemm	7	7077888	19cb29ef	76.506863000
sgemm	6	7077888	19cb29ef	62.922490000
sgemm	0	7077888	19cb29ef	62.467768000
sgemm	4	7077888	19cb29ef	34.231346000
sgemm	1	7077888	19cb29ef	85.862086000
sgemm	0	7077888	19cb29ef	82.423600000
sgemm	3	7077888	19cb29ef	193.193179000
sgemm	7	7077888	19cb29ef	116.674792000
sgemm	1	7077888	19cb29ef	59.997025000
sgemm	6	7077888	19cb29ef	95.886744000
sgemm	1	7077888	19cb29ef	23.182418000
sgemm	4	7077888	19cb29ef	175.806386000
sgemm	3	7077888	19cb29ef	93.380290000
sgemm	5	7077888	19cb29ef	238.298922000
sgemm	6	7077888	19cb29ef	79.908753000
sgemm	0	7077888	19cb29ef	93.397198000
sgemm	7	7077888	19cb29ef	108.264554000
sgemm	3	7077888	19cb29ef	14.995563000
sgemm	1	7077888	19cb29ef	84.250708000
sgemm	7	7077888	19cb29ef	45.321892000
sgemm	5	7077888	19cb29ef	60.215878000
sgemm	4	7077888	19cb29ef	60.198876000
sgemm	6	7077888	19cb29ef	60.215861000
sgemm	3	7077888	19cb29ef	45.217698000
sgemm	0	7077888	19cb29ef	60.223590000
sgemm	1	7077888	19cb29ef	45.229004000
sgemm	6	7077888	19cb29ef	37.899043000
sgemm	3	7077888	19cb29ef	37.899949000
sgemm	5	7077888	19cb29ef	37.899932000
sgemm	4	7077888	19cb29ef	37.878242000
sgemm	6	7077888	19cb29ef	38.668999000
sgemm	0	7077888	19cb29ef	84.141536000
sgemm	5	7077888	19cb29ef	46.199527000
sgemm	7	7077888	19cb29ef	83.713667000
sgemm	3	7077888	19cb29ef	46.208489000
sgemm	1	7077888	19cb29ef	83.716888000
sgemm	3	7077888	19cb29ef	41.433772000
sgemm	0	7077888	19cb29ef	50.533940000
sgemm	5	7077888	19cb29ef	50.513820000
sgemm	7	7077888	19cb29ef	50.543264000
sgemm	1	7077888	19cb29ef	50.543225000
sgemm	6	7077888	19cb29ef	51.439493000
sgemm	1	7077888	19cb29ef	61.088762000
sgemm	7	7077888	19cb29ef	61.088840000
sgemm	4	7077888	19cb29ef	157.846327000
sgemm	6	7077888	19cb29ef	60.199490000
sgemm	3	7077888	19cb29ef	61.209172000
sgemm	0	7077888	19cb29ef	84.417419000
sgemm	5	7077888	19cb29ef	84.527280000
sgemm	1	7077888	19cb29ef	36.908937000
sgemm	7	7077888	19cb29ef	82.239479000
sgemm	0	7077888	19cb29ef	58.929723000
sgemm	1	7077888	19cb29ef	45.312019000
sgemm	6	7077888	19cb29ef	82.239697000
sgemm	5	7077888	19cb29ef	73.756443000
sgemm	3	7077888	19cb29ef	97.772709000
sgemm	7	7077888	19cb29ef	87.146787000
sgemm	0	7077888	19cb29ef	86.593555000
sgemm	1	7077888	19cb29ef	87.146988000
sgemm	6	7077888	19cb29ef	76.331386000
sgemm	3	7077888	19cb29ef	71.110316000
sgemm	4	7077888	19cb29ef	189.491245000
sgemm	5	7077888	19cb29ef	92.287504000
sgemm	1	7077888	19cb29ef	84.002217000
sgemm	6	7077888	19cb29ef	84.002378000
sgemm	3	7077888	19cb29ef	84.002500000
sgemm	0	7077888	19cb29ef	84.002604000
sgemm	7	7077888	19cb29ef	83.992971000
sgemm	5	7077888	19cb29ef	71.550875000
sgemm	0	7077888	19cb29ef	46.280820000
sgemm	3	7077888	19cb29ef	46.280970000
sgemm	5	7077888	19cb29ef	38.679590000
sgemm	4	7077888	19cb29ef	110.253459000
sgemm	1	7077888	19cb29ef	46.318976000
sgemm	7	7077888	19cb29ef	46.037489000
sgemm	4	7077888	19cb29ef	47.384444000
sgemm	3	7077888	19cb29ef	47.384432000
sgemm	6	7077888	19cb29ef	93.690401000
sgemm	0	7077888	19cb29ef	47.377502000
sgemm	7	7077888	19cb29ef	46.612704000
sgemm	7	7077888	19cb29ef	66.180077000
sgemm	6	7077888	19cb29ef	66.190864000
sgemm	1	7077888	19cb29ef	113.604884000
sgemm	4	7077888	19cb29ef	66.191702000
sgemm	5	7077888	19cb29ef	113.647262000
sgemm	3	7077888	19cb29ef	122.247280000
sgemm	0	7077888	19cb29ef	122.247183000
sgemm	6	7077888	19cb29ef	56.013100000
sgemm	1	7077888	19cb29ef	55.994086000
sgemm	4	7077888	19cb29ef	56.032264000
sgemm	7	7077888	19cb29ef	56.058873000
sgemm	3	7077888	19cb29ef	57.211826000
sgemm	6	7077888	19cb29ef	57.199318000
sgemm	1	7077888	19cb29ef	57.211208000
sgemm	4	7077888	19cb29ef	57.194865000
sgemm	7	7077888	19cb29ef	57.193200000
sgemm	0	7077888	19cb29ef	57.233155000
sgemm	5	7077888	19cb29ef	113.294426000
sgemm	6	7077888	19cb29ef	23.538316000
sgemm	3	7077888	19cb29ef	23.537802000
sgemm	3	7077888	19cb29ef	60.086546000
sgemm	0	7077888	19cb29ef	83.637921000
sgemm	5	7077888	19cb29ef	83.624492000
sgemm	7	7077888	19cb29ef	136.980314000
sgemm	1	7077888	19cb29ef	145.683200000
sgemm	4	7077888	19cb29ef	152.952148000
sgemm	3	7077888	19cb29ef	77.335324000
sgemm	1	7077888	19cb29ef	22.954820000
sgemm	6	7077888	19cb29ef	151.771833000
sgemm	5	7077888	19cb29ef	99.798224000
sgemm	4	7077888	19cb29ef	30.488001000
sgemm	0	7077888	19cb29ef	99.806090000
sgemm	7	7077888	19cb29ef	46.144240000
sgemm	3	7077888	19cb29ef	29.508927000
sgemm	1	7077888	19cb29ef	21.866760000
sgemm	6	7077888	19cb29ef	14.608149000
sgemm	5	7077888	19cb29ef	7.070021000
sgemm	4	7077888	19cb29ef	18.394487000
sgemm	7	7077888	19cb29ef	79.995923000
sgemm	3	7077888	19cb29ef	73.165913000
sgemm	5	7077888	19cb29ef	73.146584000
sgemm	0	7077888	19cb29ef	80.209935000
sgemm	6	7077888	19cb29ef	73.145069000
sgemm	1	7077888	19cb29ef	73.191197000
sgemm	3	7077888	19cb29ef	37.219041000
strsm	0	4718592	5f1ae26e	37.207989000
sgemm	7	7077888	19cb29ef	37.373144000
sgemm	4	7077888	19cb29ef	99.141035000
sgemm	4	7077888	19cb29ef	53.087636000
strsm	1	4718592	5f1ae26e	90.399208000
sgemm	3	7077888	19cb29ef	53.184526000
sgemm	0	7077888	19cb29ef	53.117898000
sgemm	7	7077888	19cb29ef	84.005046000
sgemm	4	7077888	19cb29ef	30.793741000
strsm	5	4718592	5f1ae26e	121.261628000
sgemm	6	7077888	19cb29ef	121.261181000
sgemm	3	7077888	19cb29ef	30.818541000
sgemm	1	7077888	19cb29ef	30.819896000
sgemm	5	7077888	19cb29ef	24.559209000
sgemm	0	7077888	19cb29ef	55.470226000
sgemm	3	7077888	19cb29ef	48.181064000
sgemm	1	7077888	19cb29ef	49.200885000
sgemm	4	7077888	19cb29ef	82.271371000
sgemm	6	7077888	19cb29ef	82.271263000
sgemm	1	7077888	19cb29ef	33.511530000
